#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3104092	7922	9049	113652	114511	DADB-100D22.3	-	SLC39A7	AIP	D6S115E|D6S2244E|H2-KE4|HKE4|KE4|RING5|ZIP7	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.896459562	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.896459562, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92504	A0A024RCX7|B4DZZ8	NP_001275706|NP_008910|NP_001070984	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3111527	140876	9049	126746	114511	-	-	FAM65C	AIP	C20orf175|C20orf176	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.885367263	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.885367263, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q96MK2	B7Z3F0|B7Z5S0	NP_543019|NP_001277197	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3127325	5139	9049	111165	114511	-	-	PDE3A	AIP	CGI-PDE|CGI-PDE A|CGI-PDE-A	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.768067857	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.768067857, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q14432	-	NP_000912|NP_001231612	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3129476	25939	9049	117436	114511	RP1-132F21.1	-	SAMHD1	AIP	CHBL2|DCIP|HDDC1|MOP-5|SBBI88	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.767841238	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.767841238, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.992367195, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y3Z3	Q59H15	NP_001350662|NP_056289|NP_001350658	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3147931	10728	9049	115952	114511	-	-	PTGES3	AIP	P23|TEBP|cPGES	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.997733095	-	BioPlex HCT HCT116 cells CompPASS score = 0.997733095, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q15185	A0A024RB32|A0A087WYT3	NP_006592|NP_001269534|NP_001269531|NP_001269530|NP_001269533|NP_001269532	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3156132	140564	9049	126624	114511	-	-	APOBEC3D	AIP	A3D|APOBEC3DE|APOBEC3E|ARP6	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.99049213	-	BioPlex HCT HCT116 cells CompPASS score = 0.99049213, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	-	Q6ICH2|B2CML4	NP_689639	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3158151	53917	9049	119817	114511	-	-	RAB24	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.924215981	-	BioPlex HCT HCT116 cells CompPASS score = 0.924215981, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q969Q5	A0A024R7N9	NP_570137|NP_001026847	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3160823	5150	9049	111176	114511	RP11-707M3.3	-	PDE7A	AIP	HCP1|PDE7	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.94703922	-	BioPlex HCT HCT116 cells CompPASS score = 0.94703922, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q13946	-	NP_002594|NP_001229247	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3166131	414061	9049	135928	114511	-	-	DNAJB3	AIP	HCG3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999868954	-	BioPlex HCT HCT116 cells CompPASS score = 0.999868954, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8WWF6	-	NP_001001394	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3166298	25989	9049	117470	114511	-	-	ULK3	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.950985544	-	BioPlex HCT HCT116 cells CompPASS score = 0.950985544, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q6PHR2	B4DDG2|B4DFT0	NP_001271293|NP_001092906|NP_001271294	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3195520	55337	9049	120618	114511	-	-	C19orf66	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.984427875	-	BioPlex HCT HCT116 cells CompPASS score = 0.984427875, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NUL5	-	NP_060851	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3200370	54764	9049	120139	114511	RP11-298J20.4	-	ZRANB1	AIP	TRABID	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Harris LD (2021)	PUBMED:33853758	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3214593	43740578	9049	4383860	114511	GU280_gp01_nsp12	-	nsp12	AIP	ORF1ab|ORF1ab-nsp12|SARS-CoV2 nsp12|SARS-CoV-2 nsp12|RNA-directed RNA polymerase|R1AB_SARS2|PRO_0000449629	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725307	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3214669	43740578	9049	4383861	114511	GU280_gp01_nsp13	-	nsp13	AIP	ORF1ab|ORF1ab-nsp13|Hel|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|Helicase|R1AB_SARS2|PRO_0000449630	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725308	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3215000	43740578	9049	4383864	114511	GU280_gp01_nsp16	-	nsp16	AIP	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725311	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3307235	4077	9049	110253	114511	MIG19	-	NBR1	AIP	1A1-3B|IAI3B|M17S2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	APEX2 proximity label MS carried out to identfy high-confidence protein interactions	-	BIOGRID	Q14596	B7Z5R6|A0A024R1V3	NP_114064|NP_005890|NP_001278500|NP_001278501|NP_114068	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3307608	8887	9049	114405	114511	PRO0105	-	TAX1BP1	AIP	CALCOCO3|T6BP|TXBP151	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	APEX2 proximity label MS carried out to identfy high-confidence protein interactions	-	BIOGRID	Q86VP1	A4D196|B4DSG5	NP_001073333|NP_001193830|NP_001193831|NP_001349723|NP_001349724|NP_006015	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3352604	1457	9049	107841	114511	-	-	CSNK2A1	AIP	CK2A1|CKII|CSNK2A3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P68400	-	NP_808228|NP_001886|NP_001349700|NP_001349699|NP_808227	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3377639	78995	9049	122466	114511	-	-	C17orf53	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Huang JW (2020)	PUBMED:32528060	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N3J3	-	NP_001164722|NP_001308239|NP_076937|NP_001308240	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3388605	2296	9049	108585	114511	-	-	FOXC1	AIP	ARA|FKHL7|FREAC-3|FREAC3|IGDA|IHG1|IRID1|RIEG3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Simeoni F (2021)	PUBMED:34551306	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q12948	W6CJ52	NP_001444	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3396004	8915	9049	114429	114511	RP11-234D19.2	-	BCL10	AIP	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Yin H (2022)	PUBMED:35099607	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95999	-	NP_001307644|NP_003912	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3404840	355	9049	106851	114511	RP11-399O19.7	-	FAS	AIP	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Guegan JP (2021)	PUBMED:34917906	9606	9606	High Throughput	-	-	Proximity Label-MS was carried out to identify high confidence protein-protein interactors.	-	BIOGRID	P25445	Q59FU8	NP_690610|NP_690611|NP_000034	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3429591	9049	25801	114511	117333	-	-	AIP	GCA	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	GCL	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF7 cell line (score 0.64)	-	BIOGRID	O00170	-	NP_001289889|NP_001289888|NP_003968	P28676	-	NP_001317200|NP_001317195|NP_001317194|NP_001317197|NP_001317196|NP_001317199|NP_036330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3429592	9049	283237	114511	129507	-	-	AIP	TTC9C	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MDA231 cell line (score 0.628)	-	BIOGRID	O00170	-	NP_001289889|NP_001289888|NP_003968	Q8N5M4	-	NP_776171|NP_001305745|NP_001305744|NP_001305743|NP_001305742|NP_001305741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3458461	5071	9049	111105	114511	KB-152G3.1	-	PARK2	AIP	AR-JP|LPRS2|PDJ|PRKN	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Proximity Label-MS	physical	Zhai Y (2022)	PUBMED:35987950	9606	9606	High Throughput	-	-	incorporation of miniSOG at the C termini of Parkin|incorporation of miniSOG at the N termini of Parkin|photoactivation-dependent proximity labeling (PDPL)	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3464896	5071	9049	111105	114511	KB-152G3.1	-	PARK2	AIP	AR-JP|LPRS2|PDJ|PRKN	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Sun X (2022)	PUBMED:35256949	9606	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein-protein interactors of PARK2 under SAHA treatment.	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3467543	8314	9049	113911	114511	hucep-6	-	BAP1	AIP	HUCEP-13|UCHL2	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Yang TJ (2022)	PUBMED:35446349	9606	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein-protein interactors.	-	BIOGRID	Q92560	A0A024R305	NP_004647	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3480486	5609	9049	111595	114511	-	-	MAP2K7	AIP	JNKK2|MAPKK7|MEK|MEK 7|MKK7|PRKMK7|SAPKK-4|SAPKK4	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	374.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	O14733	B4DV95	NP_001284484|NP_001284485|NP_660186	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3480560	10295	9049	115583	114511	-	-	BCKDK	AIP	BCKDKD|BDK	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	340.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	O14874	A0A024QZA9	NP_005872|NP_001116429|NP_001258855	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481135	5894	9049	111831	114511	-	-	RAF1	AIP	CMD1NN|CRAF|NS5|Raf-1|c-Raf	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	136.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481177	2534	9049	108810	114511	RP1-66H14.1	-	FYN	AIP	SLK|SYN|p59-FYN	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	11764.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P06241	-	NP_002028|NP_001357458|NP_694593|NP_694592	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481247	2268	9049	108559	114511	RP1-159A19.2	-	FGR	AIP	SRC2|c-fgr|c-src2|p55-Fgr|p55c-fgr|p58-Fgr|p58c-fgr	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	102.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P09769	P78453	NP_001036194|NP_001036212|NP_005239	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481258	369	9049	106864	114511	RP1-230G1.1	-	ARAF	AIP	A-RAF|ARAF1|PKS2|RAFA1	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	238.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P10398	Q96II5|A0A024R178	NP_001645|NP_001243126|NP_001243125	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481336	5681	9049	111654	114511	-	-	PSKH1	AIP	-	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	408.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P11801	-	NP_006733	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481399	6714	9049	112592	114511	RP5-823N20.1	-	SRC	AIP	ASV|SRC1|c-SRC|p60-Src	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	1326.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P12931	-	NP_938033|NP_005408	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481431	2241	9049	108532	114511	-	-	FER	AIP	FerT|PPP1R74|Pe1Fe10|Pe1Fe13|Pe1Fe3|Pe1Fe6|TYK3	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	238.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P16591	W0S0X4|Q05DA5	NP_001294957|NP_001294960|NP_005237	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3481648	5568	9049	111555	114511	-	-	PRKACG	AIP	KAPG|PKACg	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	170.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P22612	-	NP_002723	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3482000	2870	9049	109128	114511	-	-	GRK6	AIP	GPRK6	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	170.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P43250	B3KPS5	NP_002073|NP_001004106|NP_001004105	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3482382	1198	9049	107609	114511	-	-	CLK3	AIP	PHCLK3|PHCLK3/152	ARA9|FKBP16|FKBP37|SMTPHN|XAP-2|XAP2	Affinity Capture-MS	physical	Buljan M (2020)	PUBMED:32707033	9606	9606	High Throughput	680.0	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactors with a FDR<1% (protein abundance ratio compared to control are reported)	-	BIOGRID	P49761	B3KTV2|B3KRI8	NP_003983|NP_001123500	O00170	-	NP_001289889|NP_001289888|NP_003968	-	-	-	-	-	-	Homo sapiens	Homo sapiens
